REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 m2	 m2_50_21_decoded	 SQValue=1.774	 1.774	 0.000	 0	 8000	0.0080
 m2	 m2_50_22_decoded	 SQValue=0.422	 0.422	 0.000	 0	 8000	-9.4680
 m2	 m2_50_23_decoded	 SQValue=0.495	 0.495	 0.000	 0	 8000	0.0080
 m2	 m2_50_24_decoded	 SQValue=2.774	 2.774	 0.000	 0	 8000	-9.1240
 m2	 m2_50_25_decoded	 SQValue=0.647	 0.647	 0.000	 0	 8000	0.0240
 m2	 m2_50_26_decoded	 SQValue=0.976	 0.976	 0.000	 0	 8000	0.0080
 m2	 m2_50_27_decoded	 SQValue=1.847	 1.847	 0.000	 0	 8000	0.0120
 m2	 m2_50_28_decoded	 SQValue=0.634	 0.634	 0.000	 0	 8000	0.0080
 m2	 m2_50_29_decoded	 SQValue=1.912	 1.912	 0.000	 0	 8000	0.0120
 m2	 m2_50_30_decoded	 SQValue=0.800	 0.800	 0.000	 0	 8000	0.0160
 m2	 m2_50_31_decoded	 SQValue=0.472	 0.472	 0.000	 0	 8000	0.0080
 m2	 m2_50_32_decoded	 SQValue=1.489	 1.489	 0.000	 0	 8000	0.0080
 m2	 m2_50_33_decoded	 SQValue=0.447	 0.447	 0.000	 0	 8000	0.0120
 m2	 m2_50_34_decoded	 SQValue=0.675	 0.675	 0.000	 0	 8000	0.0080
 m2	 m2_50_35_decoded	 SQValue=0.428	 0.428	 0.000	 0	 8000	0.0120
 m2	 m2_50_36_decoded	 SQValue=1.130	 1.130	 0.000	 0	 8000	0.0160
 m2	 m2_50_37_decoded	 SQValue=0.495	 0.495	 0.000	 0	 8000	0.0160
 m2	 m2_50_38_decoded	 SQValue=1.896	 1.896	 0.000	 0	 8000	0.0080
 m2	 m2_50_39_decoded	 SQValue=0.437	 0.437	 0.000	 0	 8000	-9.4720
 m2	 m2_50_40_decoded	 SQValue=0.427	 0.427	 0.000	 0	 8000	0.0160
 m2	 m2_50_41_decoded	 SQValue=2.912	 2.912	 0.000	 0	 8000	-9.1240
 m2	 m2_50_42_decoded	 SQValue=0.703	 0.703	 0.000	 0	 8000	0.0080
 m2	 m2_50_43_decoded	 SQValue=0.887	 0.887	 0.000	 0	 8000	0.0080
 m2	 m2_50_44_decoded	 SQValue=0.885	 0.885	 0.000	 0	 8000	0.0120
 m2	 m2_50_45_decoded	 SQValue=1.153	 1.153	 0.000	 0	 8000	0.0120
 m2	 m2_50_46_decoded	 SQValue=0.647	 0.647	 0.000	 0	 8000	0.0120
 m2	 m2_50_47_decoded	 SQValue=0.610	 0.610	 0.000	 0	 8000	-1.1600
 m2	 m2_50_48_decoded	 SQValue=0.622	 0.622	 0.000	 0	 8000	-1.1680
 m2	 m2_50_49_decoded	 SQValue=2.104	 2.104	 0.000	 0	 8000	0.0120
 m2	 m2_50_50_decoded	 SQValue=3.087	 3.087	 0.000	 0	 8000	-9.1280
 m2	 m2_70_1_decoded	 SQValue=0.627	 0.627	 0.000	 0	 8000	0.0200
 m2	 m2_70_2_decoded	 SQValue=1.494	 1.494	 0.000	 0	 8000	0.0440
 m2	 m2_70_3_decoded	 SQValue=0.632	 0.632	 0.000	 0	 8000	-0.7320
 m2	 m2_70_4_decoded	 SQValue=0.587	 0.587	 0.000	 0	 8000	0.0240
 m2	 m2_70_5_decoded	 SQValue=0.386	 0.386	 0.000	 0	 8000	0.0320
 m2	 m2_70_6_decoded	 SQValue=0.415	 0.415	 0.000	 0	 8000	0.0200
 m2	 m2_70_7_decoded	 SQValue=3.280	 3.280	 0.000	 0	 8000	-9.7040
 m2	 m2_70_8_decoded	 SQValue=0.440	 0.440	 0.000	 0	 8000	0.0320
 m2	 m2_70_9_decoded	 SQValue=0.855	 0.855	 0.000	 0	 8000	0.0240
 m2	 m2_70_10_decoded	 SQValue=0.309	 0.309	 0.000	 0	 8000	0.0080
 m2	 m2_70_11_decoded	 SQValue=0.686	 0.686	 0.000	 0	 8000	0.0160
 m2	 m2_70_12_decoded	 SQValue=1.790	 1.790	 0.000	 0	 8000	0.0200
 m2	 m2_70_13_decoded	 SQValue=1.040	 1.040	 0.000	 0	 8000	0.0280
 m2	 m2_70_14_decoded	 SQValue=0.751	 0.751	 0.000	 0	 8000	-0.7440
 m2	 m2_70_15_decoded	 SQValue=1.057	 1.057	 0.000	 0	 8000	0.0160
 m2	 m2_70_16_decoded	 SQValue=0.358	 0.358	 0.000	 0	 8000	0.0200
 m2	 m2_70_17_decoded	 SQValue=0.317	 0.317	 0.000	 0	 8000	-9.0640
 m2	 m2_70_18_decoded	 SQValue=0.333	 0.333	 0.000	 0	 8000	-9.0760
 m2	 m2_70_19_decoded	 SQValue=0.471	 0.471	 0.000	 0	 8000	0.0280
 m2	 m2_70_20_decoded	 SQValue=0.618	 0.618	 0.000	 0	 8000	0.0200
 m2	 m2_70_21_decoded	 SQValue=0.547	 0.547	 0.000	 0	 8000	0.0360
 m2	 m2_70_22_decoded	 SQValue=0.344	 0.344	 0.000	 0	 8000	-9.1200
 m2	 m2_70_23_decoded	 SQValue=2.376	 2.376	 0.000	 0	 8000	-8.4200
 m2	 m2_70_24_decoded	 SQValue=0.529	 0.529	 0.000	 0	 8000	0.0080
 m2	 m2_70_25_decoded	 SQValue=2.893	 2.893	 0.000	 0	 8000	-8.3880
 m2	 m2_70_26_decoded	 SQValue=0.905	 0.905	 0.000	 0	 8000	0.0320
 m2	 m2_70_27_decoded	 SQValue=2.707	 2.707	 0.000	 0	 8000	-8.7520
 m2	 m2_70_28_decoded	 SQValue=0.539	 0.539	 0.000	 0	 8000	0.0080
 m2	 m2_70_29_decoded	 SQValue=0.371	 0.371	 0.000	 0	 8000	0.0120
 m2	 m2_70_30_decoded	 SQValue=0.370	 0.370	 0.000	 0	 8000	0.0320
 m2	 m2_70_31_decoded	 SQValue=0.622	 0.622	 0.000	 0	 8000	-1.1680
 m2	 m2_70_32_decoded	 SQValue=0.442	 0.442	 0.000	 0	 8000	0.0240
 m2	 m2_70_33_decoded	 SQValue=2.887	 2.887	 0.000	 0	 8000	-9.4240
 m2	 m2_70_34_decoded	 SQValue=0.777	 0.777	 0.000	 0	 8000	0.0120
 m2	 m2_70_35_decoded	 SQValue=0.629	 0.629	 0.000	 0	 8000	0.0320
 m2	 m2_70_36_decoded	 SQValue=0.622	 0.622	 0.000	 0	 8000	-1.1680
 m2	 m2_70_37_decoded	 SQValue=2.584	 2.584	 0.000	 0	 8000	-8.7480
 m2	 m2_70_38_decoded	 SQValue=1.189	 1.189	 0.000	 0	 8000	0.0160
 m2	 m2_70_39_decoded	 SQValue=1.271	 1.271	 0.000	 0	 8000	0.0280
 m2	 m2_70_40_decoded	 SQValue=0.622	 0.622	 0.000	 0	 8000	-1.1680
 m2	 m2_70_41_decoded	 SQValue=1.178	 1.178	 0.000	 0	 8000	0.0160
 m2	 m2_70_42_decoded	 SQValue=1.008	 1.008	 0.000	 0	 8000	0.0200
 m2	 m2_70_43_decoded	 SQValue=0.765	 0.765	 0.000	 0	 8000	-0.7520
 m2	 m2_70_44_decoded	 SQValue=0.622	 0.622	 0.000	 0	 8000	-1.1680
 m2	 m2_70_45_decoded	 SQValue=0.599	 0.599	 0.000	 0	 8000	0.0080
 m2	 m2_70_46_decoded	 SQValue=1.148	 1.148	 0.000	 0	 8000	0.0280
 m2	 m2_70_47_decoded	 SQValue=0.665	 0.665	 0.000	 0	 8000	0.0280
 m2	 m2_70_48_decoded	 SQValue=0.356	 0.356	 0.000	 0	 8000	-9.0920
 m2	 m2_70_49_decoded	 SQValue=0.996	 0.996	 0.000	 0	 8000	0.0080
 m2	 m2_70_50_decoded	 SQValue=0.576	 0.576	 0.000	 0	 8000	0.0080
 m2	 m2_90_1_decoded	 SQValue=0.753	 0.753	 0.000	 0	 8000	0.0440
 m2	 m2_90_2_decoded	 SQValue=0.800	 0.800	 0.000	 0	 8000	0.0520
 m2	 m2_90_3_decoded	 SQValue=1.517	 1.517	 0.000	 0	 8000	0.0360
 m2	 m2_90_4_decoded	 SQValue=1.069	 1.069	 0.000	 0	 8000	0.0640
 m2	 m2_90_5_decoded	 SQValue=1.105	 1.105	 0.000	 0	 8000	-0.6400
 m2	 m2_90_6_decoded	 SQValue=0.781	 0.781	 0.000	 0	 8000	-1.1320
 m2	 m2_90_7_decoded	 SQValue=0.773	 0.773	 0.000	 0	 8000	-0.6280
 m2	 m2_90_8_decoded	 SQValue=2.869	 2.869	 0.000	 0	 8000	-9.1680
 m2	 m2_90_9_decoded	 SQValue=1.157	 1.157	 0.000	 0	 8000	0.0320
 m2	 m2_90_10_decoded	 SQValue=0.982	 0.982	 0.000	 0	 8000	0.0480
 m2	 m2_90_11_decoded	 SQValue=0.855	 0.855	 0.000	 0	 8000	-0.3560
 m2	 m2_90_12_decoded	 SQValue=1.299	 1.299	 0.000	 0	 8000	0.0400
 m2	 m2_90_13_decoded	 SQValue=2.298	 2.298	 0.000	 0	 8000	-8.2280
 m2	 m2_90_14_decoded	 SQValue=0.757	 0.757	 0.000	 0	 8000	-0.6160
 m2	 m2_90_15_decoded	 SQValue=0.898	 0.898	 0.000	 0	 8000	-0.6440
 m2	 m2_90_16_decoded	 SQValue=1.396	 1.396	 0.000	 0	 8000	0.0280
 m2	 m2_90_17_decoded	 SQValue=0.352	 0.352	 0.000	 0	 8000	-9.0240
 m2	 m2_90_18_decoded	 SQValue=0.292	 0.292	 0.000	 0	 8000	0.0320
 m2	 m2_90_19_decoded	 SQValue=0.321	 0.321	 0.000	 0	 8000	-8.3360
 m2	 m2_90_20_decoded	 SQValue=2.514	 2.514	 0.000	 0	 8000	-8.8000
 m2	 m2_90_21_decoded	 SQValue=1.143	 1.143	 0.000	 0	 8000	0.0240
 m2	 m2_90_22_decoded	 SQValue=0.613	 0.613	 0.000	 0	 8000	0.0320
 m2	 m2_90_23_decoded	 SQValue=0.817	 0.817	 0.000	 0	 8000	0.0800
 m2	 m2_90_24_decoded	 SQValue=0.785	 0.785	 0.000	 0	 8000	-0.3920
 m2	 m2_90_25_decoded	 SQValue=0.969	 0.969	 0.000	 0	 8000	0.0240
 m2	 m2_90_26_decoded	 SQValue=0.617	 0.617	 0.000	 0	 8000	0.0200
 m2	 m2_90_27_decoded	 SQValue=1.213	 1.213	 0.000	 0	 8000	0.0320
 m2	 m2_90_28_decoded	 SQValue=0.650	 0.650	 0.000	 0	 8000	-0.6600
 m2	 m2_90_29_decoded	 SQValue=2.836	 2.836	 0.000	 0	 8000	-8.7680
 m2	 m2_90_30_decoded	 SQValue=0.696	 0.696	 0.000	 0	 8000	0.0960
 m2	 m2_90_31_decoded	 SQValue=0.393	 0.393	 0.000	 0	 8000	0.0320
 m2	 m2_90_32_decoded	 SQValue=0.829	 0.829	 0.000	 0	 8000	0.0320
 m2	 m2_90_33_decoded	 SQValue=0.415	 0.415	 0.000	 0	 8000	0.0800
 m2	 m2_90_34_decoded	 SQValue=0.820	 0.820	 0.000	 0	 8000	0.0120
 m2	 m2_90_35_decoded	 SQValue=0.790	 0.790	 0.000	 0	 8000	0.0480
 m2	 m2_90_36_decoded	 SQValue=0.853	 0.853	 0.000	 0	 8000	-0.2320
 m2	 m2_90_37_decoded	 SQValue=1.315	 1.315	 0.000	 0	 8000	0.0560
 m2	 m2_90_38_decoded	 SQValue=0.367	 0.367	 0.000	 0	 8000	0.0560
 m2	 m2_90_39_decoded	 SQValue=0.707	 0.707	 0.000	 0	 8000	-0.4000
 m2	 m2_90_40_decoded	 SQValue=0.423	 0.423	 0.000	 0	 8000	0.0680
 m2	 m2_90_41_decoded	 SQValue=2.863	 2.863	 0.000	 0	 8000	-9.0920
 m2	 m2_90_42_decoded	 SQValue=0.495	 0.495	 0.000	 0	 8000	0.0200
 m2	 m2_90_43_decoded	 SQValue=1.595	 1.595	 0.000	 0	 8000	-0.8880
 m2	 m2_90_44_decoded	 SQValue=0.286	 0.286	 0.000	 0	 8000	0.0360
 m2	 m2_90_45_decoded	 SQValue=1.254	 1.254	 0.000	 0	 8000	0.0560
 m2	 m2_90_46_decoded	 SQValue=0.260	 0.260	 0.000	 0	 8000	0.7480
 m2	 m2_90_47_decoded	 SQValue=1.110	 1.110	 0.000	 0	 8000	0.2000
 m2	 m2_90_48_decoded	 SQValue=1.300	 1.300	 0.000	 0	 8000	0.0560
 m2	 m2_90_49_decoded	 SQValue=1.009	 1.009	 0.000	 0	 8000	0.0360
 m2	 m2_90_50_decoded	 SQValue=1.998	 1.998	 0.000	 0	 8000	-2.0720
 
